External ID,No,Account#,Account ID,Account #,Date,Entity,Entity ID,Invoice #,Memo,Debit Amt,Credit Amt,
AUGCOGS-24JSF12033,1388.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JSF12033,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,120,
AUGCOGS-24JSF12015,1389,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JSF12015,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",230,,
AUGCOGS-24JSF12015,1389.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JSF12015,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,230,
AUGCOGS-24JSF12024,1390,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JSF12024,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",120,,
AUGCOGS-24JSF12024,1390.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JSF12024,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,120,
AUGCOGS-24JS122003,1391,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,24JS122003,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",137.75,,
AUGCOGS-24JS122003,1391.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,24JS122003,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,137.75,
AUGCOGS-25JSF01053,1392,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Jasfer Industry Co., Limited",137,25JSF01053,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",120,,
AUGCOGS-25JSF01053,1392.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Jasfer Industry Co., Limited",137,25JSF01053,"Jasfer Industry Co., Limited - Aug  material cost transferred from sps",,120,
AUGCOGS-GV2025014,1393,A51001 - Freight - Out - Expense (New),981,,08/18/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2025014,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",856.73,,
AUGCOGS-GV2025014,1393.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/18/2025,"Cambodian Zulite Stone Co., Ltd.",1237,GV2025014,"Cambodian Zulite Stone Co., Ltd. - Aug  material cost transferred from sps",,856.73,
AUGCOGS-22448000-E,1394,A51001 - Freight - Out - Expense (New),981,,08/19/2025,Fama Sofas S.L.U,1248,22448000-E,Fama Sofas S.L.U - Aug  material cost transferred from sps,110,,
AUGCOGS-22448000-E,1394.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/19/2025,Fama Sofas S.L.U,1248,22448000-E,Fama Sofas S.L.U - Aug  material cost transferred from sps,,110,
AUGCOGS-22530967-E,1395,A51001 - Freight - Out - Expense (New),981,,08/19/2025,Fama Sofas S.L.U,1248,22530967-E,Fama Sofas S.L.U - Aug  material cost transferred from sps,210,,
AUGCOGS-22530967-E,1395.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/19/2025,Fama Sofas S.L.U,1248,22530967-E,Fama Sofas S.L.U - Aug  material cost transferred from sps,,210,
AUGCOGS-41188101/1,1016,A51001 - Freight - Out - Expense (New),981,,08/01/2025,MDC Interior Solutions,1267,41188101,MDC Interior Solutions - Aug  material cost transferred from sps,217.65,,Imported external id with / because same id already present in netsuite
AUGCOGS-41188101/1,1016.5,,966,A20001 - Accounts Payable Suppliers & Vendors (New),08/01/2025,MDC Interior Solutions,1267,41188101,MDC Interior Solutions - Aug  material cost transferred from sps,,217.65,
